record_id,stock_code,stock_name,asof_date,cluster_id,cluster_distance
dd19405cab48a1b364713d52,601601.SH,中国太保,2024-06-30,1,0.9915450215339661
606b25dbadf5fea297f5f6e1,601866.SH,中远海发,2024-06-30,1,0.999405026435852
aee7b07b49d60c5a1ea21e35,601898.SH,中煤能源,2024-06-30,1,1.0065094232559204
2002b96447a7f31f6a4f4166,601899.SH,紫金矿业,2024-04-05,2,1.0113447904586792
60f88c3ae53e0667e760fec6,601918.SH,新集能源,2024-06-15,1,1.0095138549804688
0f5b981382769ee0837ca518,601958.SH,金钼股份,2024-06-30,2,0.965981662273407
49e91414243dc9e9d1528386,601999.SH,出版传媒,2024-04-05,1,0.9760497212409973
490e6622df4b199cc79c98ae,002229.SZ,鸿博股份,2024-06-15,1,0.9843356013298035
7102a22a2d8b977bce9715a3,002230.SZ,科大讯飞,2024-06-30,1,0.9026529788970947
956cae4d35652da6c5d3a60d,002232.SZ,启明信息,2024-06-15,1,0.9756157994270325
4ea06b8f207cb47ddf05ce60,002233.SZ,塔牌集团,2024-06-30,2,0.979749858379364
3f547f9bb0df7e5f68d058d1,002234.SZ,民和股份,2024-06-15,3,0.9870181679725647
3a983a00732a0cc17c2dbaa5,002235.SZ,安妮股份,2024-06-30,1,0.9847316145896912
4354b6ece60a88a3330aaa2c,002236.SZ,大华股份,2024-03-25,1,0.9585822820663452
3c70505797432f11815cef34,002237.SZ,恒邦股份,2024-06-15,2,1.002108097076416
2f0a80d45415439ddaf5e96d,002238.SZ,天威视讯,2024-06-30,1,0.9312185645103455
8b621618eda1b01c9dcd2cf5,002239.SZ,奥特佳,2024-06-15,4,0.8730533123016357
9e7cdb4958d2e4768fe1c8df,002240.SZ,盛新锂能,2024-06-30,2,0.9552186131477356
cf65fc458837890c381c1a43,002241.SZ,歌尔股份,2024-06-30,4,0.8316076993942261
6ccc534b82ba883a91e385f0,002242.SZ,九阳股份,2024-06-15,1,1.0154523849487305
aa6b24f98fc0445e00640aea,002243.SZ,力合科创,2024-06-15,1,0.9410037398338318
fe27c3d9d43364391dacf793,002244.SZ,滨江集团,2024-06-15,5,0.5105828642845154
dd7adc74ca1a02e272c76091,002245.SZ,蔚蓝锂芯,2024-06-30,0,0.8153179883956909
20cf5e4877749a69d9f023d4,002246.SZ,北化股份,2024-06-15,2,0.9164749383926392
cf91945fe43553d8c50d28f2,002247.SZ,聚力文化,2024-06-15,2,0.9571790099143982
72068f6996e65b7cd9baf765,002248.SZ,华东数控,2024-06-15,4,1.0073844194412231
d78b0163620bdae36455bc69,002249.SZ,大洋电机,2024-06-15,0,0.7277979850769043
d6051ea01346ca0a06271755,002250.SZ,联化科技,2024-06-30,2,0.8973875045776367
071c883858a3ea51468cbce1,002251.SZ,步步高,2024-06-30,1,0.989840567111969
649dd8c59bc4f6723566b948,002252.SZ,上海莱士,2024-06-15,3,0.8170804381370544
7b4c3413f46e611f4273b54c,002253.SZ,*ST智胜,2024-06-30,4,0.9657893180847168
46b70825d7357a46b2c3a668,002255.SZ,海陆重工,2024-06-15,0,0.9342238903045654
8d3e47dd604f4522024b901b,002256.SZ,兆新股份,2024-06-30,2,0.9925498962402344
33799ec25bbcf7ea9ea49871,002258.SZ,利尔化学,2024-06-30,3,0.9684869050979614
2628e578fd2f3df734fe807a,002259.SZ,升达林业,2024-06-30,1,0.9624935388565063
18a217580d069f1da0719adb,002261.SZ,拓维信息,2024-06-30,1,0.9149685502052307
a799261f60f3d51c86439f96,002262.SZ,恩华药业,2024-06-30,3,0.7754963040351868
5fa24a8b4a8f1c1640b7be68,002263.SZ,大东南,2024-06-15,2,0.919567883014679
4856feaa69ea3351485ca12d,002264.SZ,新华都,2024-06-30,1,1.010359764099121
700d111f41cee992aa053380,002265.SZ,建设工业,2024-06-15,2,1.0287202596664429
d299813fdfcfcc277a1c9113,002266.SZ,浙富控股,2024-06-15,2,0.9463803768157959
e633500b17f6c784b4472750,002267.SZ,陕天然气,2024-04-05,1,1.0013548135757446
09aba4c0f65ab39e483c62d2,002268.SZ,电科网安,2024-06-30,1,0.973795473575592
8482079415ef4fd5aad5d771,002269.SZ,美邦服饰,2024-06-30,1,0.9630230069160461
11442998292ec7b183a153ef,002270.SZ,华明装备,2024-06-15,0,0.7474821209907532
f834f3e6b294beb8ab804cd4,002271.SZ,东方雨虹,2024-06-30,1,1.0136463642120361
636a443c767a1d724fe6e79b,002272.SZ,川润股份,2024-06-15,4,0.9497984647750854
42a837ce1a3ab65822f377bd,002273.SZ,水晶光电,2024-06-15,4,0.8017765879631042
e9c153d8528611bb7f4b6b09,002274.SZ,华昌化工,2024-06-15,2,0.9523483514785767
4ded7fa880fbb2ffe102f7a2,002275.SZ,桂林三金,2024-06-15,3,0.9135115742683411
b80f3f3e79ea32f36d98e628,002276.SZ,万马股份,2024-06-15,0,0.7346217036247253
13b970fc569a1776f84e59bd,002282.SZ,博深股份,2024-06-30,4,0.9689855575561523
06fe4018d9f04740b54ab842,002396.SZ,星网锐捷,2024-06-15,1,0.9873478412628174
a0ddbcc4e725d942ed1b9c54,601107.SH,四川成渝,2024-06-30,1,0.9570831656455994
30a8156c9ec7e26da8cd2a53,601668.SH,中国建筑,2024-06-30,1,0.9037857055664062
1fc45a75804b9fcf8596c815,601766.SH,中国中车,2024-06-30,1,1.0002204179763794
c0b10c8cd39e5acd0f15018e,601788.SH,光大证券,2024-06-30,1,0.9240964651107788
5d629b7b5cbca14e135e4c72,002277.SZ,友阿股份,2024-06-30,1,0.9540479779243469
34eb2fb621deac0219aa4baa,002278.SZ,神开股份,2024-06-15,1,1.0295313596725464
73fd9343984e79f6774bbdb8,002281.SZ,光迅科技,2024-06-30,4,0.9356293082237244
0a0df97912a8f04fffbf21e1,002283.SZ,天润工业,2024-06-15,4,0.8816725015640259
5fd543a4d155c848322c9171,002284.SZ,亚太股份,2024-06-30,4,0.837934672832489
8e07ef36c18f0a6441c95a12,002285.SZ,世联行,2024-06-30,1,0.9725795388221741
900307715119f904d6804fab,002286.SZ,保龄宝,2024-03-25,3,0.8953206539154053
3dab8e46e0bc14b9bdc033e9,002287.SZ,奇正藏药,2024-06-30,3,0.9316743612289429
79d3ca74a971055f02a406af,002289.SZ,*ST宇顺,2024-06-30,4,0.9203291535377502
7cc05862f0880e52c6c8c712,002290.SZ,禾盛新材,2024-06-15,2,0.9425047039985657
36306df50254346b626e6079,002291.SZ,遥望科技,2024-06-30,1,0.945221483707428
ba9b7854293942ac59c2ac6b,002292.SZ,奥飞娱乐,2024-06-30,1,0.9743024110794067
f44a3167bb6ae7177c6b4bef,002293.SZ,罗莱生活,2024-06-30,1,0.9945550560951233
6c8985743aa001e8bb50b7c3,002294.SZ,信立泰,2024-06-30,3,0.8133458495140076
098cd69310b83501ff318005,002295.SZ,精艺股份,2024-06-30,2,0.9762821197509766
a4d07eeb9f36d2162ff48253,002296.SZ,辉煌科技,2024-06-15,1,1.0095795392990112
38575605c4506ee83464315d,002297.SZ,博云新材,2024-06-30,2,0.9770523905754089
6229fd5437b7234cc04fcac4,002298.SZ,中电鑫龙,2024-06-30,1,0.9185588955879211
045fc90713692e56c9dee9f2,002299.SZ,圣农发展,2024-06-15,3,1.0005977153778076
6a393de9b0c6a7c73500eae7,002300.SZ,太阳电缆,2024-06-15,0,0.8220272660255432
58e0f1673f06ac58fab4c6a1,002301.SZ,齐心集团,2024-06-30,1,0.9534754157066345
23fc0553ddec64caaed62c4d,002302.SZ,西部建设,2024-06-30,2,0.9989875555038452
a992beac541a86deacc4132e,002304.SZ,洋河股份,2024-06-30,1,0.9953637719154358
39e92ed3f46a850b03c5160b,002305.SZ,*ST南置,2024-06-15,1,1.0193822383880615
8a4b25bccb5a992754d08804,002306.SZ,*ST云网,2024-06-30,1,0.9825071692466736
88abf1bfed1cddf752c97807,002307.SZ,北新路桥,2024-06-15,1,0.9416160583496094
407266077c4f1dbc4de29610,002315.SZ,焦点科技,2024-06-15,1,0.9560808539390564
4cded7005f6108135958b459,002350.SZ,北京科锐,2024-06-15,0,0.8310004472732544
4d5a9d13a9a01f53e04c5752,002362.SZ,汉王科技,2024-06-15,1,0.9332514405250549
60a03f3e8dd923975f88204f,002365.SZ,永安药业,2024-06-15,3,0.9032284021377563
ee808e4d0bcd7c5c7964517a,002419.SZ,天虹股份,2024-03-15,1,0.9499841928482056
e0626d2f10af5b193ce626e9,002438.SZ,江苏神通,2024-06-15,0,0.9628254771232605
7803d7899443eb773508bc73,002446.SZ,盛路通信,2024-06-15,4,1.011263132095337
a29246b6f8c96a306766b105,002448.SZ,中原内配,2024-06-15,4,0.920737087726593
f855dbd4c48ae66758c7ea07,002461.SZ,珠江啤酒,2024-03-15,1,1.016643762588501
ad57a24ddb2e68ca3ea50fdc,002467.SZ,二六三,2024-06-15,1,0.9106409549713135
e7e31ff1dee235872e69dc1f,002489.SZ,浙江永强,2024-06-15,2,0.9782569408416748
fae33641706b2a5f3f0333be,002490.SZ,山东墨龙,2024-06-15,2,0.9831031560897827
411d6a176200b20c9d10d1bc,002506.SZ,协鑫集成,2024-06-30,0,0.8023210763931274
00d882a542c899dc4e957a47,002599.SZ,盛通股份,2024-06-30,1,0.9699162840843201
5b9bee86f1a9221c3b9c7b01,300002.SZ,神州泰岳,2024-06-15,1,0.9290112257003784
c6aea3960fd828aa363c9af7,300353.SZ,东土科技,2024-06-15,4,0.9853920340538025
05603407596bc822dc36b737,300370.SZ,安控科技,2024-06-15,4,0.9925284385681152
000821d668895aedab67f591,300444.SZ,双杰电气,2024-06-15,0,0.7707341909408569
8997bf65977bda222be83fbf,300445.SZ,康斯特,2024-06-15,4,0.9881119132041931
7177d709abdf318afd84f8a3,600999.SH,招商证券,2024-06-30,1,0.9313289523124695
3c60090b5cff13fb6e608a7e,601126.SH,四方股份,2024-06-30,0,0.8040503263473511
cc14cbe376e6a52402d8d4c7,601633.SH,长城汽车,2024-06-15,1,1.0058863162994385
f3034f0ef891a80797e7d841,601727.SH,上海电气,2024-04-05,0,0.7983366250991821
d7ec55b99f3b5a7266b2a00d,601888.SH,中国中免,2024-06-30,1,0.9869289398193359
85b7ff69c0f367a7348f6b99,002303.SZ,美盈森,2024-06-15,2,1.0109373331069946
d5bb55ded1b089f24d40666c,002309.SZ,中利集团,2024-06-15,0,0.7199306488037109
45eb5739a9c94329620cde21,002310.SZ,东方新能,2024-06-15,2,1.0308468341827393
0aa90d4c2f8cfd62e2a573fe,002311.SZ,海大集团,2024-06-15,1,0.9986703395843506
851f659c4909345afe9bbee8,002312.SZ,川发龙蟒,2024-06-30,2,0.9006445407867432
4582438430f9fbede53aaf7d,002313.SZ,日海智能,2024-06-15,1,0.9602145552635193
beefabeded7cc8cbe647cb53,002314.SZ,南山控股,2024-06-30,5,0.5582433342933655
ae017f1611de8d1c4a765ddc,002316.SZ,亚联发展,2024-06-15,1,0.9509308934211731
70a8e45fdceee40aafffbaeb,002317.SZ,众生药业,2024-06-15,3,0.8488506078720093
343e61cd0eb6d8cb893b588c,002318.SZ,久立特材,2024-06-15,2,0.9883936643600464
2b07f0b520759fc8633d36ce,002319.SZ,乐通股份,2024-06-30,2,0.9680370688438416
0562eceb69b4b2aaa03d877d,002320.SZ,海峡股份,2024-06-15,1,0.9736303687095642
16a39e9ba0eaeedf4c2f3d5e,002321.SZ,华英农业,2024-06-30,3,1.0096850395202637
28805e1c00696ddbeb9ee261,002327.SZ,富安娜,2024-06-30,1,1.0026262998580933
c8f50712a7730a08a1fab8bd,002328.SZ,新朋股份,2024-06-15,4,0.8667476177215576
f72001f4e630e805f8460f68,002331.SZ,皖通科技,2024-06-15,1,0.9126745462417603
a29fae20c29251c906375c16,002356.SZ,赫美集团,2024-06-15,1,0.9991013407707214
fb93798310ae4d6969012256,002474.SZ,榕基软件,2024-06-30,1,0.8893687725067139
c9e2bba9cdcdddc083b81e3d,002523.SZ,天桥起重,2024-06-15,2,0.989577054977417
34764953eaf267aca07a45f4,002756.SZ,永兴材料,2024-06-30,2,0.9205703139305115
835403514fe1e815a4b9255e,300001.SZ,特锐德,2024-06-30,1,0.9929020404815674
e7f66babfb518db2b7e8e88d,300003.SZ,乐普医疗,2024-06-30,3,0.9064452052116394
a0943a00acecb458cc158e45,300004.SZ,南风股份,2024-06-15,0,0.7848989963531494
ead6b9f9b9d653cf3ba9baa0,300005.SZ,探路者,2024-06-15,1,1.0024175643920898
02201e99def755ae609ea1fc,300006.SZ,莱美药业,2024-06-15,3,0.8397744297981262
f177e73aac245aa6713ad3a9,300007.SZ,汉威科技,2024-06-15,4,1.0293161869049072
fdc1cab623f0295b20071ef8,300008.SZ,天海防务,2024-06-15,1,1.0117498636245728
01144075c62a672bb992e9b4,300009.SZ,安科生物,2024-06-15,3,0.8289700150489807
93f1fe2860a0981226a80106,300010.SZ,豆神教育,2024-06-30,1,0.8643863797187805
4ddc7d5fc879faa051d630a6,300011.SZ,鼎汉技术,2024-06-30,4,1.0205107927322388
640644fbd436cac9b83e1776,300012.SZ,华测检测,2024-06-30,1,0.9314470887184143
16dcd8977a1f798681a6fe30,300013.SZ,新宁物流,2024-06-30,1,0.9827167391777039
c88113752efd68582344721b,300014.SZ,亿纬锂能,2024-06-30,0,0.8163135051727295
280a6ad7d33f58d7ca281efc,300015.SZ,爱尔眼科,2024-06-15,1,0.9412378668785095
d9f8a71a222dedefa05bf42c,300017.SZ,网宿科技,2024-06-15,1,0.9137380719184875
20e1411d648c26d1c8817c1b,300018.SZ,中元股份,2024-06-15,0,0.8693840503692627
593253770bf1afe7dc8d646d,300019.SZ,硅宝科技,2024-06-15,2,0.8863178491592407
b631c08f4903612e73cd77d8,300020.SZ,ST银江,2024-06-30,1,0.8583533763885498
d42a9ea6983bdf6779ac3e1d,300021.SZ,大禹节水,2024-06-15,1,0.9684189558029175
47a70660e19d8b0621877e6e,300022.SZ,吉峰科技,2024-06-15,1,0.994301974773407
636875fccae4ec4a2a5e8b27,300024.SZ,机器人,2024-06-15,4,0.9454556703567505
a34562346b57aa9dff853406,300026.SZ,红日药业,2024-06-15,3,0.8906849026679993
be4c738d823c47a57a772498,300027.SZ,华谊兄弟,2024-06-15,1,0.9473761916160583
ab79c4cd6da08c812fea9fd3,300033.SZ,同花顺,2024-06-15,1,0.8829547762870789
afb2e8bf922fae8aab10132c,300071.SZ,福石控股,2024-06-30,1,0.9325641989707947
fd6d7755ff34df6ee1c38e09,601117.SH,中国化学,2024-06-30,1,0.946969211101532
a12ba229879783edf153d1f7,601139.SH,深圳燃气,2024-06-30,1,0.9290745854377747
21fc3096bf0432ce6b791801,601618.SH,中国中冶,2024-06-30,1,0.9982497096061707
e4746883db2a0eff10ceda88,601801.SH,皖新传媒,2024-06-30,1,0.941970705986023
ed89e307978bc9b68db56b1e,601877.SH,正泰电器,2024-06-30,0,0.8708758354187012
f03ffc48e5977d7e3c179982,002322.SZ,理工能科,2024-06-15,1,0.9638615250587463
217b697356deaf41221fdfb8,002323.SZ,雅博股份,2024-06-15,2,0.9981998801231384
8ab8de27ce4af47770720fc5,002324.SZ,普利特,2024-06-15,2,0.9247912168502808
6e144370f1bbfe158dc8f669,002326.SZ,永太科技,2024-06-15,2,0.8721208572387695
b31f9aaed75b337894ca5fde,002329.SZ,皇氏集团,2024-06-30,1,0.9903502464294434
096e49ddcbfb1a125cd18b8b,002330.SZ,得利斯,2024-06-15,3,0.9413591027259827
ddf5b21da51a13c74c52f45a,002332.SZ,仙琚制药,2024-06-15,3,0.7632220387458801
c7af16dc400be3868befb049,002333.SZ,罗普斯金,2024-06-15,2,0.9570487141609192
b788d48243458bc9e369578c,002334.SZ,英威腾,2024-06-15,0,0.6981386542320251
48e5223272fa6cfebdf5a238,002335.SZ,科华数据,2024-06-15,0,0.851116955280304
b1cb16feb4146aa12a2f4682,002337.SZ,赛象科技,2024-06-15,2,1.0115188360214233
cd2e7d7e4f5f3a110c92c49d,002338.SZ,奥普光电,2024-06-15,4,1.003333568572998
a556ef046fe177ec30562b88,002339.SZ,积成电子,2024-06-15,0,0.9359772205352783
0744f15ecf45d42eb811b212,002340.SZ,格林美,2024-06-15,2,0.9507462978363037
41663469be6cf99b560093d2,002342.SZ,巨力索具,2024-06-15,2,0.9869553446769714
5c9f56bfa60dd85d45d73279,002343.SZ,慈文传媒,2024-06-30,1,0.9686310887336731
21f10c28d41b5a918853a756,002344.SZ,海宁皮城,2024-06-15,1,1.0131644010543823
466554d4efcc91751173dc4f,002345.SZ,潮宏基,2024-06-15,1,0.970043420791626
496061f77a1a1cb916e31f7e,002346.SZ,柘中股份,2024-06-30,2,1.009799838066101
ba0428da84455af9fefafdd4,002347.SZ,泰尔股份,2024-06-30,4,0.9458782076835632
665c0466b515281f05643a7d,002348.SZ,高乐股份,2024-06-15,2,1.003669023513794
bdbdae39feb70d26160078af,002349.SZ,精华制药,2024-06-15,3,0.8509784936904907
cbdd773456e005f79d92a709,002351.SZ,漫步者,2024-06-15,1,1.002238154411316
8aedda705f1a314bccf20e75,002352.SZ,顺丰控股,2024-06-15,1,0.9232864379882812
7df0ea50d70a524a5bccbdde,002353.SZ,杰瑞股份,2024-06-15,1,1.0305246114730835
325aedcfa17ca8727dc03cd2,002354.SZ,天娱数科,2024-06-15,1,0.9372079968452454
58e45034bf4be2d2a0577c1a,002355.SZ,兴民智通,2024-06-15,4,0.9638345837593079
e385dbca3fd7a92c10451cd8,002357.SZ,富临运业,2024-06-15,1,0.9829354882240295
cff05b741a1c83d876be0627,002358.SZ,森源电气,2024-06-15,0,0.8548553586006165
3861fe7f2a8181176fb338f4,002370.SZ,亚太药业,2024-06-15,3,0.7824477553367615
dbb174bb2abafb923e27f042,002375.SZ,亚厦股份,2024-06-15,1,0.9676914811134338
7721a5ee9fd0a6ccecd255fe,002381.SZ,双箭股份,2024-06-15,2,0.975193440914154
7c502d5d52542a7fb7a9c70d,002455.SZ,百川股份,2024-06-30,2,0.8277302384376526
cbdcc45bdb3dfc5e47a24251,002538.SZ,ST司尔特,2024-06-15,2,0.9811406135559082
eba0dd1a20285cedef93965a,002549.SZ,凯美特气,2024-06-15,2,0.9571954011917114
a7159030ee9dd95c2338989e,002561.SZ,徐家汇,2024-06-30,1,0.943550169467926
1ec6cef5c1f2e4e7e535eeec,002591.SZ,恒大高新,2024-06-30,2,0.9808275103569031
7921f8357ddccc8ab20c3811,300025.SZ,华星创业,2024-06-15,1,0.9119418859481812
980842f60b8a4cdf482da262,300029.SZ,*ST天龙,2024-06-30,4,0.963229238986969
4f517ac2c3e8a6436ddfaadc,300030.SZ,阳普医疗,2024-06-15,3,0.9150240421295166
eb9b43fc4fb058ad6c76ed4c,300031.SZ,宝通科技,2024-06-30,0,0.9997705221176147
84825d72bef8a0010d55c3cc,300032.SZ,金龙机电,2024-06-15,4,0.7714908719062805
d01850351b1b8911a9416a62,300034.SZ,钢研高纳,2024-06-15,2,0.967025637626648
0bd1f7e44cf83bfcd4c0dd44,300035.SZ,中科电气,2024-06-15,0,0.818804144859314
f4f221accc04154d38065c9b,300036.SZ,超图软件,2024-06-15,1,0.8798838257789612
7a10f476e941b403849ac88a,300037.SZ,新宙邦,2024-06-15,2,0.8826863765716553
10a8469b8e9e2b735683796b,300041.SZ,回天新材,2024-06-30,2,0.882536768913269
934deee022e4283fb81d4cb4,300139.SZ,晓程科技,2024-06-15,1,1.0228623151779175
36c59fd998a130a36f97ba73,300247.SZ,融捷健康,2024-06-15,3,0.9805415272712708
34c0df87acf10c8231786f65,601678.SH,滨化股份,2024-06-15,2,0.8725864887237549
9b1618e8e97091c05e671ef3,002360.SZ,同德化工,2024-06-15,2,0.9870118498802185
5a5db91deeeb09d14f33a8a8,002361.SZ,神剑股份,2024-06-15,2,0.8528112769126892
00e5ba606a3627bb21dc391c,002363.SZ,隆基机械,2024-06-15,4,0.9151837825775146
1e30a32395d2a7b08f8940cf,002364.SZ,中恒电气,2024-06-15,0,0.7641326785087585
fda508883fe2ec55e51bbed4,002366.SZ,融发核电,2024-06-15,0,0.98750901222229
8263d3373f9adb72177fdbe6,002367.SZ,康力电梯,2024-06-15,1,1.0064698457717896
6dd6fab37a37a22b873bfac5,002368.SZ,太极股份,2024-06-15,1,0.8807055354118347
1ba94eea23fd8eb5db4eedfa,002369.SZ,卓翼科技,2024-06-15,4,0.9157437682151794
e02d01378ca38486b229f4cc,002371.SZ,北方华创,2024-06-15,4,0.8890033960342407
88f16df4a7994290a61b945a,002372.SZ,伟星新材,2024-06-30,2,0.9976900815963745
0dfbadbcf9a6013e223c5352,002373.SZ,千方科技,2024-06-15,1,0.9110845923423767
399893d23a0e042c487cc13d,002374.SZ,中锐股份,2024-06-30,2,0.9443997144699097
6e0a9ed6419acd6578be3fea,002376.SZ,新北洋,2024-06-15,1,0.9977174401283264
4ecc8924aba122aecbdce4da,002377.SZ,国创高新,2024-06-15,2,0.9785246253013611
8a0d26cafa0586565df0faa7,002378.SZ,章源钨业,2024-06-15,2,0.9599094986915588
5d385099b090ea253eeb7a77,002379.SZ,宏桥控股,2024-06-15,1,1.007641077041626
8ee272ccd3a2f923d712a7a4,002380.SZ,科远智慧,2024-06-15,1,0.9840700626373291
a572c114fd0d8388e54cd4ee,002382.SZ,蓝帆医疗,2024-06-15,3,0.9106466770172119
4bde90534644886eff25a1a3,002383.SZ,合众思壮,2024-06-15,1,0.9674783945083618
a4cb4440c07a79bc2194fa27,002384.SZ,东山精密,2024-06-15,4,0.7860484719276428
9a9ac3d7e71f0404889ed208,002385.SZ,大北农,2024-06-15,1,1.0152909755706787
15deb081d41243dc24647f6a,002386.SZ,天原股份,2024-06-15,2,0.8795091509819031
62b354badefe0723a48f8190,002392.SZ,北京利尔,2024-06-15,2,0.9618906378746033
c138ce70a3b31650338aac36,002393.SZ,力生制药,2024-06-15,3,0.8493738770484924
09dcadc1a5626f270e7685e1,002394.SZ,联发股份,2024-06-30,2,0.9515209794044495
2065956883d75c5f197ccd55,002397.SZ,梦洁股份,2024-06-15,1,1.0086275339126587
4c8c2b959bae88eb1b378927,002421.SZ,达实智能,2024-06-30,1,0.9210866093635559
1bc199635a5ab0ee6f49b1d8,002566.SZ,益盛药业,2024-06-15,3,0.9072175025939941
1af86a157235ba0dec4867bf,002630.SZ,ST华西,2024-06-15,1,0.9429633617401123
3455e8b2241441cb7d847aa9,300039.SZ,上海凯宝,2024-06-15,3,0.8612394332885742
430b1debb0bd035ce514816a,300040.SZ,九洲集团,2024-06-15,1,1.0291606187820435
7f76a34d92ff72eda6b14b44,300042.SZ,朗科科技,2024-06-15,4,1.0015441179275513
d01c0103d092bc72293b41a8,300043.SZ,星辉娱乐,2024-06-15,1,0.9628533720970154
d6bfc8893da0655f67a7d33b,300044.SZ,ST赛为,2024-06-15,1,0.9335941672325134
7041f65d9913224ba07650c5,300045.SZ,华力创通,2024-06-15,1,1.0071531534194946
11940db3d63f05162c05211d,300046.SZ,台基股份,2024-06-15,4,0.8742802143096924
95335389a9b0ec9ec0a4900b,300047.SZ,天源迪科,2024-06-15,1,0.898171603679657
6503663eb101dbfe219b1d68,300048.SZ,合康新能,2024-06-15,0,0.7105733156204224
43418fe06c4aba66de890a2c,300049.SZ,福瑞股份,2024-06-30,3,0.9864183068275452
60eb7d83f81eaed1957e10a9,300050.SZ,世纪鼎利,2024-06-15,1,0.9218340516090393
7c35245dfe9d1630bbfc6182,300051.SZ,琏升科技,2024-06-30,2,1.0059878826141357
5b7b1dcf3a7252487f1f83d7,300052.SZ,ST中青宝,2024-06-30,1,0.9292975068092346
db2012dc6dccdc450afeec0c,300054.SZ,鼎龙股份,2024-06-15,4,0.9021865725517273
6d01261acadd3a14dd0727ed,300264.SZ,佳创视讯,2024-06-15,1,0.9177568554878235
196bb509ea6b301680c77f50,300277.SZ,汽轮科技,2024-06-15,0,0.9483556747436523
1bdf4d4d851913f664d87e7c,601058.SH,赛轮轮胎,2024-06-15,2,0.9407695531845093
073f2ce33da45fb7de9ca74c,601106.SH,中国一重,2024-06-15,2,0.9965848326683044
5a8703587bff96c94d7283c0,601179.SH,中国西电,2024-06-15,0,0.8831668496131897
098ed204c25fb1e343cc1eb0,601688.SH,华泰证券,2024-06-30,1,0.9220195412635803
01ecb9331fbe65fe7cc1842e,603199.SH,九华旅游,2024-04-05,1,0.9595207571983337
34a35e6ce4e581d9dd038a38,002387.SZ,维信诺,2024-06-15,4,0.8027872443199158
4433724ea5faac3dc6ea7fb1,002388.SZ,新亚制程,2024-06-15,4,0.7824763655662537
99a4484b19c0f274b6ef6b66,002389.SZ,航天彩虹,2024-06-15,1,1.0104775428771973
7839396e4d8d76f44810cc24,002390.SZ,信邦制药,2024-06-15,3,0.9734982848167419
454a1a49b97a44af40bec10c,002391.SZ,长青股份,2024-06-15,3,0.9480643272399902
812d63e3da34aa662abbf16d,002395.SZ,双象股份,2024-06-15,2,0.9133686423301697
81535ef6de171efb5ab3d231,002398.SZ,垒知集团,2024-06-15,2,1.0214576721191406
d63dd9e5aaa3f17524529c2f,002399.SZ,海普瑞,2024-06-15,3,0.7891975045204163
93d124f68592535779deb53e,002400.SZ,省广集团,2024-06-15,1,0.9269553422927856
24840ea10514ecfd82f92d7e,002401.SZ,中远海科,2024-06-15,1,0.8811776041984558
2ca3eb4539659286914e8fda,002402.SZ,和而泰,2024-06-30,4,0.836682140827179
e643ad6f96deaa90fcfb70df,002403.SZ,爱仕达,2024-06-15,2,0.9848920702934265
1a8e8e009feadd4577be2c9e,002404.SZ,嘉欣丝绸,2024-06-15,2,0.9838759899139404
574e2663871231a8db8f82f7,002405.SZ,四维图新,2024-06-30,1,0.9166660308837891
bc6bc1ba3498dc2ce412d341,002406.SZ,远东传动,2024-03-15,4,0.9471482038497925
c1c4f05dfe629b892bc94579,002407.SZ,多氟多,2024-06-15,2,0.8952535390853882
2a5b7d0baceedef6194200fa,002408.SZ,齐翔腾达,2024-06-30,2,0.8560707569122314
5d30d01c4a886df109fcbf85,002409.SZ,雅克科技,2024-06-30,4,0.9270324110984802
e32da640d6ec29b0267e0081,002410.SZ,广联达,2024-06-30,1,0.9100167751312256
e1a13f79fc1587102179c0df,002412.SZ,汉森制药,2024-03-25,3,0.8674156069755554
32ec669d4cbf4665d256b383,002413.SZ,雷科防务,2024-06-15,4,0.986321747303009
786eb142991c41cdac532c4c,002414.SZ,高德红外,2024-06-30,4,0.9652413725852966
44dd24d9a2a7fac1e243eaa7,002415.SZ,海康威视,2024-03-15,1,0.9801921248435974
706e54161f5480f3b737d339,002416.SZ,爱施德,2024-03-15,1,1.008056402206421
120e20eda2c200ba23081024,002418.SZ,康盛股份,2024-06-30,4,0.9370772838592529
e21c48e0f8b942553765af2b,002420.SZ,毅昌科技,2024-06-15,4,0.9369910359382629
4e02b52a517ff594efeb326f,002422.SZ,科伦药业,2024-06-15,3,0.7951855659484863
336d13913d9e28bb0acfebeb,002423.SZ,中粮资本,2024-06-30,1,0.9780600070953369
0a11aefae3ff7b28d6b638d6,002425.SZ,凯撒文化,2024-06-15,1,0.9183059334754944
c2bce0f03290651377d9dd91,002428.SZ,云南锗业,2024-06-15,2,0.987187922000885
f1005a199a8d758b71779107,002442.SZ,龙星科技,2024-06-15,2,0.8722229599952698
967db1e2e8937cb6222fa916,002808.SZ,*ST恒久,2024-06-30,4,0.9650446176528931
70ca6a59b40db3c11076f9a2,300053.SZ,航宇微,2024-06-15,4,0.9717398881912231
1931c6e11845162169325fe2,300055.SZ,万邦达,2024-06-15,1,1.0095187425613403
e6da7b9ab3362e2e15e3d3e8,300056.SZ,中创环保,2024-06-15,2,0.9470167756080627
01c9754522627d63c32c94b8,300057.SZ,万顺新材,2024-06-15,2,0.9571130871772766
9c2a4e9e8db22c7305575cf8,300058.SZ,蓝色光标,2024-06-30,1,0.9305521845817566
